Nome_do_modelo,Operacao,Resultado_do_modelo,Resposta_bruta,Resultado_original,Acerto_da_operacao,Acerto_do_formato_de_resposta,Conta,custo_total
gemini-3.5-flash,8 dígitos,6229155186941388.0,6229155186941388,6229155186941388,True,True,88728522x70204654 = ?,0.001197
gemini-3.5-flash-lite,8 dígitos,6229199342502188.0,6229199342502188,6229155186941388,False,True,88728522x70204654 = ?,0.000297
gemini-3.1-flash-lite,8 dígitos,6229237736657188.0,6229237736657188,6229155186941388,False,True,88728522x70204654 = ?,0.0002
gemini-3.1-pro-preview,8 dígitos,6229155186941388.0,6229155186941388,6229155186941388,True,True,88728522x70204654 = ?,0.001597
gemini-3-flash-preview,8 dígitos,6229155186941388.0,6229155186941388,6229155186941388,True,True,88728522x70204654 = ?,0.000399
gemini-2.5-pro,8 dígitos,6229153594056188.0,6229153594056188,6229155186941388,False,True,88728522x70204654 = ?,0.00121
gemini-2.5-flash,8 dígitos,6228308433290628.0,6228308433290628,6229155186941388,False,True,88728522x70204654 = ?,0.000299
gemini-3.7-flash,8 dígitos,2504566785650634.0,2504566785650634,2504566785650634,True,True,66914334x37429451 = ?,0.000537
gemini-3.6-flash,8 dígitos,2504566785650634.0,2504566785650634,2504566785650634,True,True,66914334x37429451 = ?,0.000537
gemini-3.5-flash,8 dígitos,2504566785650634.0,2504566785650634,2504566785650634,True,True,66914334x37429451 = ?,0.001197
gemini-3.5-flash-lite,8 dígitos,2504620562410634.0,2504620562410634,2504566785650634,False,True,66914334x37429451 = ?,0.000297
gemini-3.1-flash-lite,8 dígitos,2504543781533834.0,2504543781533834,2504566785650634,False,True,66914334x37429451 = ?,0.0002
gemini-3.1-pro-preview,8 dígitos,2504566785650634.0,2504566785650634,2504566785650634,True,True,66914334x37429451 = ?,0.001597
gemini-3-flash-preview,8 dígitos,2504566785650634.0,2504566785650634,2504566785650634,True,True,66914334x37429451 = ?,0.000399
gemini-2.5-pro,8 dígitos,2504282218381834.0,2504282218381834,2504566785650634,False,True,66914334x37429451 = ?,0.00121
gemini-2.5-flash,8 dígitos,2504958614488334.0,2504958614488334,2504566785650634,False,True,66914334x37429451 = ?,0.000299
gemini-3.7-flash,8 dígitos,2018308567001640.0,2018308567001640,2018308567001640,True,True,53903128x37443255 = ?,0.000537
gemini-3.6-flash,8 dígitos,2018308567001640.0,2018308567001640,2018308567001640,True,True,53903128x37443255 = ?,0.000537
gemini-3.5-flash,8 dígitos,2018308567001640.0,2018308567001640,2018308567001640,True,True,53903128x37443255 = ?,0.001197
gemini-3.5-flash-lite,8 dígitos,201809054761440.0,201809054761440,2018308567001640,False,True,53903128x37443255 = ?,0.000284
gemini-3.1-flash-lite,8 dígitos,2018257088927040.0,2018257088927040,2018308567001640,False,True,53903128x37443255 = ?,0.0002
gemini-3.1-pro-preview,8 dígitos,2018308567001640.0,2018308567001640,2018308567001640,True,True,53903128x37443255 = ?,0.001597
gemini-3-flash-preview,8 dígitos,2018308567006640.0,2018308567006640,2018308567001640,False,True,53903128x37443255 = ?,0.000399
gemini-2.5-pro,8 dígitos,2018335353744440.0,2018335353744440,2018308567001640,False,True,53903128x37443255 = ?,0.00121
gemini-2.5-flash,8 dígitos,2018861935619440.0,2018861935619440,2018308567001640,False,True,53903128x37443255 = ?,0.000299
gemini-3.7-flash,8 dígitos,3290384580606108.0,3290384580606108,3290384580606108,True,True,75250764x43725597 = ?,0.000537
gemini-3.6-flash,8 dígitos,3290384580606108.0,3290384580606108,3290384580606108,True,True,75250764x43725597 = ?,0.000537
gemini-3.5-flash,8 dígitos,3290384580606108.0,3290384580606108,3290384580606108,True,True,75250764x43725597 = ?,0.001197
gemini-3.5-flash-lite,8 dígitos,3290446183923368.0,"3,290,446,183,923,368",3290384580606108,False,True,75250764x43725597 = ?,0.000362
gemini-3.1-flash-lite,8 dígitos,3290374020971108.0,3290374020971108,3290384580606108,False,True,75250764x43725597 = ?,0.0002
gemini-3.1-pro-preview,8 dígitos,3290384580606108.0,3290384580606108,3290384580606108,True,True,75250764x43725597 = ?,0.001597
gemini-3-flash-preview,8 dígitos,3290384549414108.0,3290384549414108,3290384580606108,False,True,75250764x43725597 = ?,0.000399
gemini-2.5-pro,8 dígitos,3290616147573068.0,3290616147573068,3290384580606108,False,True,75250764x43725597 = ?,0.00121
gemini-2.5-flash,8 dígitos,3290632305545228.0,3290632305545228,3290384580606108,False,True,75250764x43725597 = ?,0.000299
gemini-3.7-flash,8 dígitos,8087969403671101.0,8087969403671100,8087969403671100,True,True,98535298x82081950 = ?,0.000537
gemini-3.6-flash,8 dígitos,8087969403671101.0,8087969403671100,8087969403671100,True,True,98535298x82081950 = ?,0.000537
gemini-3.5-flash,8 dígitos,8087969403671101.0,8087969403671100,8087969403671100,True,True,98535298x82081950 = ?,0.001197
gemini-3.5-flash-lite,8 dígitos,8089417852109101.0,8089417852109100,8087969403671100,False,True,98535298x82081950 = ?,0.000297
gemini-3.1-flash-lite,8 dígitos,8087754388484400.0,8087754388484400,8087969403671100,False,True,98535298x82081950 = ?,0.0002
gemini-3.1-pro-preview,8 dígitos,8087969403671101.0,8087969403671100,8087969403671100,True,True,98535298x82081950 = ?,0.001597
gemini-3-flash-preview,8 dígitos,8087969403671101.0,8087969403671100,8087969403671100,True,True,98535298x82081950 = ?,0.000399
gemini-2.5-pro,8 dígitos,8087933352981101.0,8087933352981100,8087969403671100,False,True,98535298x82081950 = ?,0.00121
gemini-2.5-flash,8 dígitos,8088484168058099.0,8088484168058100,8087969403671100,False,True,98535298x82081950 = ?,0.000299
gemini-3.7-flash,8 dígitos,5637988455342252.0,5637988455342252,5637988455342252,True,True,91962111x61307732 = ?,0.000537
gemini-3.6-flash,8 dígitos,5637988455342252.0,5637988455342252,5637988455342252,True,True,91962111x61307732 = ?,0.000537
gemini-3.5-flash,8 dígitos,5637988455342252.0,5637988455342252,5637988455342252,True,True,91962111x61307732 = ?,0.001197
gemini-3.5-flash-lite,8 dígitos,5637956877209752.0,5637956877209752,5637988455342252,False,True,91962111x61307732 = ?,0.000297
gemini-3.1-flash-lite,8 dígitos,5637048705353552.0,5637048705353552,5637988455342252,False,True,91962111x61307732 = ?,0.0002
gemini-3.1-pro-preview,8 dígitos,5637988455342252.0,5637988455342252,5637988455342252,True,True,91962111x61307732 = ?,0.001597
gemini-3-flash-preview,8 dígitos,5637988455342252.0,5637988455342252,5637988455342252,True,True,91962111x61307732 = ?,0.000399
gemini-2.5-pro,8 dígitos,5637953539121852.0,5637953539121852,5637988455342252,False,True,91962111x61307732 = ?,0.00121
gemini-2.5-flash,8 dígitos,5637213418579052.0,5637213418579052,5637988455342252,False,True,91962111x61307732 = ?,0.000299
gemini-3.7-flash,8 dígitos,9002915389501434.0,9002915389501434,9002915389501434,True,True,90319533x99678498 = ?,0.000537
gemini-3.6-flash,8 dígitos,9002915389501434.0,9002915389501434,9002915389501434,True,True,90319533x99678498 = ?,0.000537
gemini-3.5-flash,8 dígitos,9002915389501434.0,9002915389501434,9002915389501434,True,True,90319533x99678498 = ?,0.001197
gemini-3.5-flash-lite,8 dígitos,8992850935579734.0,8992850935579734,9002915389501434,False,True,90319533x99678498 = ?,0.000297
gemini-3.1-flash-lite,8 dígitos,9002879555139034.0,9002879555139034,9002915389501434,False,True,90319533x99678498 = ?,0.0002
gemini-3.1-pro-preview,8 dígitos,9002915389501434.0,9002915389501434,9002915389501434,True,True,90319533x99678498 = ?,0.001597
gemini-3-flash-preview,8 dígitos,9002915389501434.0,9002915389501434,9002915389501434,True,True,90319533x99678498 = ?,0.000399
gemini-2.5-pro,8 dígitos,9002873111815134.0,9002873111815134,9002915389501434,False,True,90319533x99678498 = ?,0.00121
gemini-2.5-flash,8 dígitos,9003055452399934.0,9003055452399934,9002915389501434,False,True,90319533x99678498 = ?,0.000299
gemini-3.7-flash,8 dígitos,1504499326043204.0,1504499326043204,1504499326043204,True,True,18797047x80039132 = ?,0.000537
gemini-3.6-flash,8 dígitos,1504499326043204.0,1504499326043204,1504499326043204,True,True,18797047x80039132 = ?,0.000537
gemini-3.5-flash,8 dígitos,1504499326043204.0,1504499326043204,1504499326043204,True,True,18797047x80039132 = ?,0.001197
gemini-3.5-flash-lite,8 dígitos,1504445890983104.0,1504445890983104,1504499326043204,False,True,18797047x80039132 = ?,0.000297
gemini-3.1-flash-lite,8 dígitos,1504445831614904.0,1504445831614904,1504499326043204,False,True,18797047x80039132 = ?,0.0002
gemini-3.1-pro-preview,8 dígitos,1504499326043204.0,1504499326043204,1504499326043204,True,True,18797047x80039132 = ?,0.001597
gemini-3-flash-preview,8 dígitos,1504499326043204.0,1504499326043204,1504499326043204,True,True,18797047x80039132 = ?,0.000399
gemini-2.5-pro,8 dígitos,1504481077873684.0,1504481077873684,1504499326043204,False,True,18797047x80039132 = ?,0.00121
gemini-2.5-flash,8 dígitos,1504540440360664.0,1504540440360664,1504499326043204,False,True,18797047x80039132 = ?,0.000299
gemini-3.7-flash,8 dígitos,904542389788252.0,904542389788252,904542389788252,True,True,47249164x19144093 = ?,0.000518
gemini-3.6-flash,8 dígitos,904542389788252.0,904542389788252,904542389788252,True,True,47249164x19144093 = ?,0.000498
gemini-3.5-flash,8 dígitos,904542389788252.0,904542389788252,904542389788252,True,True,47249164x19144093 = ?,0.001151
gemini-3.5-flash-lite,8 dígitos,904323547285192.0,904323547285192,904542389788252,False,True,47249164x19144093 = ?,0.000284
gemini-3.1-flash-lite,8 dígitos,904595295535252.0,904595295535252,904542389788252,False,True,47249164x19144093 = ?,0.000192
gemini-3.1-pro-preview,8 dígitos,904542389788252.0,904542389788252,904542389788252,True,True,47249164x19144093 = ?,0.001535
gemini-3-flash-preview,8 dígitos,904542389788252.0,904542389788252,904542389788252,True,True,47249164x19144093 = ?,0.000384
gemini-2.5-pro,8 dígitos,904521199321352.0,904521199321352,904542389788252,False,True,47249164x19144093 = ?,0.001159
gemini-2.5-flash,8 dígitos,904639918730932.0,904639918730932,904542389788252,False,True,47249164x19144093 = ?,0.000286
gemini-3.7-flash,8 dígitos,2313815730258078.0,2313815730258078,2313815730258078,True,True,28113674x82302147 = ?,0.000537
gemini-3.6-flash,8 dígitos,2313815730258078.0,2313815730258078,2313815730258078,True,True,28113674x82302147 = ?,0.000537
gemini-3.5-flash,8 dígitos,2313815730258078.0,2313815730258078,2313815730258078,True,True,28113674x82302147 = ?,0.001197
gemini-3.5-flash-lite,8 dígitos,2313835698881678.0,2313835698881678,2313815730258078,False,True,28113674x82302147 = ?,0.000297
gemini-3.1-flash-lite,8 dígitos,2313809633834378.0,2313809633834378,2313815730258078,False,True,28113674x82302147 = ?,0.0002
gemini-3-flash-preview,8 dígitos,2313815730258078.0,2313815730258078,2313815730258078,True,True,28113674x82302147 = ?,0.000399
gemini-2.5-pro,8 dígitos,2313835699411698.0,2313835699411698,2313815730258078,False,True,28113674x82302147 = ?,0.00121
gemini-2.5-flash,8 dígitos,2313620959411978.0,2313620959411978,2313815730258078,False,True,28113674x82302147 = ?,0.000299
gemini-3.7-flash,8 dígitos,2311475048347717.0,2311475048347717,2311475048347717,True,True,29415281x78580757 = ?,0.000537
gemini-3.6-flash,8 dígitos,2311475048347717.0,2311475048347717,2311475048347717,True,True,29415281x78580757 = ?,0.000537
gemini-3.5-flash,8 dígitos,2311475048347717.0,2311475048347717,2311475048347717,True,True,29415281x78580757 = ?,0.001197
gemini-3.5-flash-lite,8 dígitos,2310515152865957.0,2310515152865957,2311475048347717,False,True,29415281x78580757 = ?,0.000297
gemini-3.1-flash-lite,8 dígitos,2311475730335817.0,2311475730335817,2311475048347717,False,True,29415281x78580757 = ?,0.0002
gemini-3.1-pro-preview,8 dígitos,2311475048347717.0,2311475048347717,2311475048347717,True,True,29415281x78580757 = ?,0.001597
gemini-3-flash-preview,8 dígitos,2311475048347717.0,2311475048347717,2311475048347717,True,True,29415281x78580757 = ?,0.000399
gemini-2.5-pro,8 dígitos,2311681282121617.0,2311681282121617,2311475048347717,False,True,29415281x78580757 = ?,0.00121
gemini-2.5-flash,8 dígitos,2312683931671917.0,2312683931671917,2311475048347717,False,True,29415281x78580757 = ?,0.000299
gemini-3.7-flash,8 dígitos,6132130080093373.0,6132130080093373,6132130080093373,True,True,87843809x69807197 = ?,0.000537
gemini-3.6-flash,8 dígitos,6132130080093373.0,6132130080093373,6132130080093373,True,True,87843809x69807197 = ?,0.000537
gemini-3.5-flash,8 dígitos,6132130080093373.0,6132130080093373,6132130080093373,True,True,87843809x69807197 = ?,0.001197
gemini-3.5-flash-lite,8 dígitos,6133984959441173.0,6133984959441173,6132130080093373,False,True,87843809x69807197 = ?,0.000297
gemini-3.1-flash-lite,8 dígitos,6132152865768543.0,6132152865768543,6132130080093373,False,True,87843809x69807197 = ?,0.0002
gemini-3.1-pro-preview,8 dígitos,6132130080093373.0,6132130080093373,6132130080093373,True,True,87843809x69807197 = ?,0.001597
gemini-3-flash-preview,8 dígitos,6132130541743373.0,6132130541743373,6132130080093373,False,True,87843809x69807197 = ?,0.000399
gemini-2.5-pro,8 dígitos,6132049683852173.0,6132049683852173,6132130080093373,False,True,87843809x69807197 = ?,0.00121
gemini-2.5-flash,8 dígitos,6132800540026213.0,6132800540026213,6132130080093373,False,True,87843809x69807197 = ?,0.000299
gemini-3.7-flash,8 dígitos,625999966622456.0,625999966622456,625999966622456,True,True,40055492x15628318 = ?,0.000518
gemini-3.6-flash,8 dígitos,625999966622456.0,625999966622456,625999966622456,True,True,40055492x15628318 = ?,0.000518
gemini-3.5-flash,8 dígitos,625999966622456.0,625999966622456,625999966622456,True,True,40055492x15628318 = ?,0.001151
gemini-3.5-flash-lite,8 dígitos,625808892225856.0,625808892225856,625999966622456,False,True,40055492x15628318 = ?,0.000284
gemini-3.1-flash-lite,8 dígitos,625997645167056.0,625997645167056,625999966622456,False,True,40055492x15628318 = ?,0.000192
gemini-3-flash-preview,8 dígitos,625999966622456.0,625999966622456,625999966622456,True,True,40055492x15628318 = ?,0.000384
gemini-2.5-pro,8 dígitos,625974483733056.0,625974483733056,625999966622456,False,True,40055492x15628318 = ?,0.001159
gemini-2.5-flash,8 dígitos,626078330058736.0,626078330058736,625999966622456,False,True,40055492x15628318 = ?,0.000286
gemini-3.7-flash,8 dígitos,7990914487515821.0,7990914487515820,7990914487515820,True,True,90702806x88099970 = ?,0.000537
gemini-3.6-flash,8 dígitos,7990914487515821.0,7990914487515820,7990914487515820,True,True,90702806x88099970 = ?,0.000537
gemini-3.5-flash,8 dígitos,7990914487515821.0,7990914487515820,7990914487515820,True,True,90702806x88099970 = ?,0.001197
gemini-3.5-flash-lite,8 dígitos,7990838965934019.0,7990838965934020,7990914487515820,False,True,90702806x88099970 = ?,0.000297
gemini-3.1-flash-lite,8 dígitos,7990844781447219.0,7990844781447220,7990914487515820,False,True,90702806x88099970 = ?,0.0002
gemini-3.1-pro-preview,8 dígitos,7990914487515821.0,7990914487515820,7990914487515820,True,True,90702806x88099970 = ?,0.001597
gemini-3-flash-preview,8 dígitos,7990914487515821.0,7990914487515820,7990914487515820,True,True,90702806x88099970 = ?,0.000399
gemini-2.5-pro,8 dígitos,7990886540199821.0,7990886540199820,7990914487515820,False,True,90702806x88099970 = ?,0.00121
gemini-2.5-flash,8 dígitos,7991959771191021.0,7991959771191020,7990914487515820,False,True,90702806x88099970 = ?,0.000299
gemini-3.7-flash,8 dígitos,1804224299111976.0,1804224299111976,1804224299111976,True,True,24659746x73164756 = ?,0.000537
gemini-3.6-flash,8 dígitos,1804224299111976.0,1804224299111976,1804224299111976,True,True,24659746x73164756 = ?,0.000537
gemini-3.5-flash,8 dígitos,1804224299111976.0,1804224299111976,1804224299111976,True,True,24659746x73164756 = ?,0.001197
gemini-3.5-flash-lite,8 dígitos,1804473859714336.0,1804473859714336,1804224299111976,False,True,24659746x73164756 = ?,0.000297
gemini-3.1-flash-lite,8 dígitos,1804153096277736.0,1804153096277736,1804224299111976,False,True,24659746x73164756 = ?,0.0002
gemini-3.1-pro-preview,8 dígitos,1804224299111976.0,1804224299111976,1804224299111976,True,True,24659746x73164756 = ?,0.001597
gemini-3-flash-preview,8 dígitos,1804224191858976.0,1804224191858976,1804224299111976,False,True,24659746x73164756 = ?,0.000399
gemini-2.5-pro,8 dígitos,1804158073389456.0,1804158073389456,1804224299111976,False,True,24659746x73164756 = ?,0.00121
gemini-2.5-flash,8 dígitos,1807660205845576.0,1807660205845576,1804224299111976,False,True,24659746x73164756 = ?,0.000299
gemini-3.7-flash,8 dígitos,3391413329795700.0,3391413329795700,3391413329795700,True,True,56082900x60471433 = ?,0.000537
gemini-3.6-flash,8 dígitos,3391413329795700.0,3391413329795700,3391413329795700,True,True,56082900x60471433 = ?,0.000537
gemini-3.5-flash,8 dígitos,3391413329795700.0,3391413329795700,3391413329795700,True,True,56082900x60471433 = ?,0.001197
gemini-3.5-flash-lite,8 dígitos,3391307689947770.0,3391307689947770,3391413329795700,False,True,56082900x60471433 = ?,0.000297
gemini-3.1-flash-lite,8 dígitos,3391404179619700.0,3391404179619700,3391413329795700,False,True,56082900x60471433 = ?,0.0002
gemini-3.1-pro-preview,8 dígitos,3391413329795700.0,3391413329795700,3391413329795700,True,True,56082900x60471433 = ?,0.001597
gemini-3-flash-preview,8 dígitos,3391413329795700.0,3391413329795700,3391413329795700,True,True,56082900x60471433 = ?,0.000399
gemini-2.5-pro,8 dígitos,3392383802555700.0,3392383802555700,3391413329795700,False,True,56082900x60471433 = ?,0.00121
gemini-2.5-flash,8 dígitos,3391696238385700.0,3391696238385700,3391413329795700,False,True,56082900x60471433 = ?,0.000299
gemini-3.7-flash,8 dígitos,1690268615668926.0,1690268615668926,1690268615668926,True,True,22741882x74324043 = ?,0.000537
gemini-3.6-flash,8 dígitos,1690268615668926.0,1690268615668926,1690268615668926,True,True,22741882x74324043 = ?,0.000537
gemini-3.5-flash,8 dígitos,1690268615668926.0,1690268615668926,1690268615668926,True,True,22741882x74324043 = ?,0.001197
gemini-3.5-flash-lite,8 dígitos,1690184461019186.0,1690184461019186,1690268615668926,False,True,22741882x74324043 = ?,0.000297
gemini-3.1-flash-lite,8 dígitos,1690226315582326.0,1690226315582326,1690268615668926,False,True,22741882x74324043 = ?,0.0002
gemini-3.1-pro-preview,8 dígitos,1690268615668926.0,1690268615668926,1690268615668926,True,True,22741882x74324043 = ?,0.001597
